סבב בחירות,שם ישוב,סמל ישוב,סמל קלפי,בזב,מצביעים,כשרים,פסולים,אמת,ג,ד,ה,ו,ז,זה,זך,חץ,טב,יש,כ,כן,כץ,ל,מחל,מרצ,נץ,עם,פ,פז,פכ,פץ,ף,צה,ק,קז,קנ,קפ,רק,שס
2006,אשדוד,70,1070,592,327,324,3,65,2,0,0,0,0,0,19,0,22,0,1,83,1,28,34,8,0,0,2,0,0,0,0,1,0,0,3,0,5,50
2006,אשדוד,70,1080,781,516,502,14,94,6,2,0,0,0,0,24,0,15,0,1,135,0,127,43,17,1,0,2,0,0,0,0,0,1,1,1,0,2,30
2006,אשדוד,70,1090,646,353,347,6,65,1,0,0,0,0,1,21,0,12,3,0,77,0,58,35,15,1,0,0,1,0,0,0,0,0,0,1,0,7,49
2006,אשדוד,70,1100,661,309,302,7,62,5,0,0,0,1,0,15,0,16,0,2,84,0,28,40,6,0,0,1,0,0,0,0,0,0,0,1,0,7,34
2006,אשדוד,70,1110,719,412,401,11,47,5,0,1,0,0,0,27,2,35,2,2,91,0,47,64,5,0,0,0,0,0,1,0,0,1,1,1,0,3,66
2006,אשדוד,70,1120,660,358,350,8,70,5,0,0,0,0,0,18,0,15,0,2,105,0,43,37,4,0,0,2,1,0,0,0,0,0,2,1,0,3,42
2006,אשדוד,70,1130,570,392,386,6,97,0,0,0,0,0,0,42,2,22,0,5,112,0,10,36,14,0,0,0,0,0,1,0,0,0,0,7,0,8,30
2006,אשדוד,70,1140,734,398,387,11,55,5,0,0,0,0,1,25,0,23,0,2,95,0,41,58,4,0,1,0,0,0,0,0,0,0,0,1,0,1,75
2006,אשדוד,70,1150,601,484,482,2,6,318,0,0,0,0,3,2,1,1,0,1,23,0,49,26,0,0,0,0,0,0,0,1,0,0,0,2,0,1,48
2006,אשדוד,70,1160,551,344,331,13,38,2,0,0,0,0,0,16,1,26,1,1,86,0,52,44,8,0,0,0,0,0,0,0,0,0,0,5,0,3,48
2006,אשדוד,70,1170,646,412,404,8,71,6,0,0,0,0,0,27,0,33,2,0,103,0,39,49,6,2,0,2,0,0,0,0,0,0,2,4,0,2,56
2006,אשדוד,70,1180,699,396,378,18,17,4,0,0,1,0,3,12,0,16,1,2,78,0,148,40,1,0,0,2,0,0,0,1,0,0,2,1,0,4,45
2006,אשדוד,70,1190,493,302,296,6,39,5,0,0,0,0,0,10,0,11,1,1,79,0,59,30,4,0,0,1,1,0,0,0,0,0,0,7,0,4,44
2006,אשדוד,70,1200,795,444,435,9,109,4,0,0,0,0,1,25,1,20,1,2,108,0,43,38,14,1,1,1,0,1,0,0,0,0,1,2,0,8,54
2006,אשדוד,70,1210,606,417,411,6,84,2,0,0,0,0,0,28,0,22,1,0,144,0,6,49,6,0,0,2,0,0,0,0,0,1,0,4,0,7,55
2006,אשדוד,70,1220,563,373,369,4,93,4,0,0,0,0,0,22,0,18,2,1,111,1,27,36,6,0,0,1,0,0,0,0,0,0,1,3,0,4,39
2006,אשדוד,70,1230,738,464,460,4,99,3,0,0,0,0,0,33,1,43,0,0,132,0,13,64,11,0,0,3,1,0,0,0,0,0,1,5,0,9,42
2006,אשדוד,70,1240,677,407,394,13,15,1,0,0,0,0,0,4,13,9,2,1,100,0,170,43,8,0,0,0,1,0,0,1,0,4,0,5,0,0,17
2006,אשדוד,70,1250,597,343,332,11,4,3,0,0,0,1,0,2,3,1,0,1,81,0,189,35,1,0,0,2,1,0,0,1,0,0,0,4,0,1,2
2006,אשדוד,70,1260,740,437,436,1,63,12,0,0,0,0,0,21,0,53,3,0,93,2,39,58,8,0,0,2,0,0,0,0,0,0,0,1,0,6,75
2006,אשדוד,70,1270,661,434,427,7,40,12,0,0,0,0,0,20,1,63,0,1,86,0,42,38,4,2,0,0,1,0,0,0,0,0,0,1,0,3,113
2006,אשדוד,70,1280,516,318,309,9,8,3,0,0,0,0,0,6,2,5,0,3,85,0,167,19,3,0,0,0,0,0,0,0,0,0,0,4,1,0,3
2006,אשדוד,70,1290,668,473,469,4,30,72,0,0,0,0,0,14,1,48,1,10,63,0,29,33,7,0,0,1,0,0,0,0,0,0,1,1,0,1,157
2006,אשדוד,70,1300,468,324,319,5,15,1,0,0,0,0,0,5,4,7,0,1,59,0,138,34,0,0,0,0,0,0,1,0,2,1,1,4,0,0,46
2006,אשדוד,70,1310,731,469,453,16,17,5,0,0,1,0,0,14,2,9,0,4,96,0,231,32,4,0,0,0,0,0,0,0,0,0,0,11,0,2,25
2006,אשדוד,70,1320,706,466,452,14,27,3,0,0,0,0,0,8,5,5,0,0,115,0,211,47,4,0,0,0,2,0,0,0,0,2,4,7,0,6,6
2006,אשדוד,70,1330,629,369,357,12,30,6,0,0,0,0,0,9,0,10,0,0,101,0,139,24,2,0,1,0,1,0,0,0,0,1,0,5,0,1,27
2006,אשדוד,70,1340,585,362,349,13,31,3,0,1,0,0,0,15,2,11,3,1,71,1,132,26,4,1,0,0,0,0,0,0,0,1,2,4,0,6,34
2006,אשדוד,70,1350,606,359,347,12,28,4,0,0,0,0,0,13,1,21,1,0,87,0,92,52,2,0,1,2,0,0,1,4,0,0,0,3,0,2,33
2006,אשדוד,70,1360,727,451,438,13,23,3,2,0,1,0,0,7,2,2,1,0,101,0,232,32,4,0,0,1,1,0,1,1,0,0,2,6,0,3,13
2006,אשדוד,70,1370,579,358,352,6,13,0,0,0,0,0,0,5,5,1,3,0,69,0,205,29,3,0,0,0,0,0,1,1,0,0,1,7,0,3,6
2006,אשדוד,70,1380,604,360,349,11,36,3,1,0,0,0,2,12,5,5,1,0,74,0,139,32,8,0,0,1,0,0,0,0,0,0,0,4,0,5,21
2006,אשדוד,70,1390,604,351,343,8,43,4,0,0,0,0,1,6,2,5,1,1,75,0,109,61,3,1,0,0,0,0,0,0,0,0,0,9,0,4,18
2006,אשדוד,70,1400,669,407,396,11,16,5,0,0,0,0,0,3,11,4,1,0,116,0,174,38,4,0,0,1,0,0,0,1,0,0,1,2,1,8,10
2006,אשדוד,70,1410,635,581,581,0,0,497,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82
